date,exdate,cp_flag,strike_price,best_bid,best_offer,exercise_style
20201201,20201218,C,344000,22.99,23.2,A
20201201,20201218,C,345000,22.09,22.34,A
20201201,20201218,C,346000,21.11,21.35,A
20201201,20201218,C,347000,20.19,20.49,A
20201201,20201218,C,348000,19.28,19.59,A
20201201,20201218,C,349000,18.42,18.62,A
20201201,20201218,C,350000,17.53,17.75,A
20201201,20201218,C,351000,16.64,16.86,A
20201201,20201218,C,352000,15.87,15.99,A
20201201,20201218,C,353000,15.01,15.12,A
20201201,20201218,C,354000,14.15,14.24,A
20201201,20201218,C,355000,13.31,13.42,A
20201201,20201218,C,356000,12.5,12.59,A
20201201,20201218,C,357000,11.69,11.77,A
20201201,20201218,C,358000,10.9,10.98,A
20201201,20201218,C,359000,10.13,10.21,A
20201201,20201218,C,360000,9.38,9.44,A
20201201,20201218,C,361000,8.65,8.71,A
20201201,20201218,C,362000,7.95,8.0,A
20201201,20201218,C,363000,7.27,7.34,A
20201201,20201218,C,364000,6.63,6.69,A
20201201,20201218,C,365000,6.0,6.03,A
20201201,20201218,C,366000,5.42,5.45,A
20201201,20201218,C,367000,4.86,4.89,A
20201201,20201218,C,368000,4.35,4.38,A
20201201,20201218,C,369000,3.87,3.89,A
20201201,20201218,C,370000,3.43,3.46,A
20201201,20201218,C,371000,3.03,3.04,A
20201201,20201218,C,372000,2.66,2.68,A
20201201,20201218,C,373000,2.32,2.34,A
20201201,20201218,C,374000,2.03,2.04,A
20201201,20201218,C,375000,1.76,1.77,A
20201201,20201218,C,376000,1.52,1.54,A
20201201,20201218,C,377000,1.31,1.33,A
20201201,20201218,C,378000,1.13,1.14,A
20201201,20201218,C,379000,0.97,0.98,A
20201201,20201218,C,380000,0.83,0.84,A
20201201,20201218,C,381000,0.71,0.73,A
20201201,20201218,C,382000,0.61,0.63,A
20201201,20201218,C,383000,0.53,0.54,A
20201201,20201218,C,384000,0.46,0.47,A
20201201,20201218,C,385000,0.39,0.4,A
20201201,20201218,C,386000,0.34,0.35,A
20201201,20201218,C,387000,0.3,0.31,A
20201201,20201218,C,388000,0.26,0.27,A
20201201,20201218,C,389000,0.23,0.24,A
20201201,20201218,C,390000,0.2,0.21,A
20201201,20201218,C,391000,0.18,0.19,A
20201201,20201218,C,392000,0.16,0.17,A
20201201,20201218,C,393000,0.14,0.15,A
20201201,20201218,C,394000,0.12,0.13,A
20201201,20201218,C,395000,0.11,0.12,A
20201201,20201218,C,396000,0.09,0.1,A
20201201,20201218,C,397000,0.08,0.09,A
20201201,20201218,C,398000,0.07,0.08,A
20201201,20201218,C,399000,0.07,0.08,A
20201201,20201218,C,400000,0.06,0.07,A
20201201,20201218,C,405000,0.03,0.04,A
20201201,20201218,C,410000,0.02,0.03,A
20201201,20201218,C,415000,0.01,0.02,A
20201201,20201218,C,420000,0.01,0.02,A
20201201,20201218,C,425000,0.01,0.02,A
20201201,20201218,C,430000,0.0,0.01,A
20201201,20201218,C,435000,0.0,0.01,A
20201201,20201218,C,440000,0.0,0.01,A
20201201,20201218,C,445000,0.0,0.01,A
20201201,20201218,C,450000,0.0,0.01,A
20201201,20201218,C,455000,0.0,0.01,A
20201201,20201218,C,460000,0.0,0.01,A
20201201,20201218,C,465000,0.0,0.01,A
20201201,20201218,C,470000,0.0,0.01,A
20201201,20201218,C,475000,0.0,0.01,A
20201201,20201218,C,480000,0.0,0.01,A
20201201,20201218,C,485000,0.0,0.01,A
20201201,20201218,C,490000,0.0,0.01,A
20201201,20201218,C,495000,0.0,0.01,A
20201201,20201218,C,500000,0.0,0.01,A
20201201,20201218,C,505000,0.0,0.01,A
20201201,20201218,C,510000,0.0,0.01,A
20201201,20201218,C,515000,0.0,0.01,A
20201201,20201218,P,25000,0.0,0.01,A
20201201,20201218,P,50000,0.0,0.01,A
20201201,20201218,P,75000,0.0,0.01,A
20201201,20201218,P,80000,0.0,0.01,A
20201201,20201218,P,85000,0.0,0.01,A
20201201,20201218,P,90000,0.0,0.01,A
20201201,20201218,P,95000,0.0,0.01,A
20201201,20201218,P,100000,0.0,0.01,A
20201201,20201218,P,105000,0.0,0.01,A
20201201,20201218,P,110000,0.0,0.01,A
20201201,20201218,P,115000,0.0,0.01,A
20201201,20201218,P,120000,0.0,0.01,A
20201201,20201218,P,125000,0.0,0.01,A
20201201,20201218,P,130000,0.0,0.01,A
20201201,20201218,P,135000,0.0,0.01,A
20201201,20201218,P,140000,0.0,0.01,A
20201201,20201218,P,145000,0.0,0.01,A
20201201,20201218,P,150000,0.0,0.01,A
20201201,20201218,P,155000,0.0,0.01,A
20201201,20201218,P,160000,0.0,0.01,A
20201201,20201218,P,165000,0.0,0.01,A
20201201,20201218,P,170000,0.0,0.01,A
20201201,20201218,P,175000,0.0,0.01,A
20201201,20201218,P,180000,0.0,0.01,A
20201201,20201218,P,185000,0.0,0.01,A
20201201,20201218,P,190000,0.0,0.01,A
20201201,20201218,P,195000,0.0,0.01,A
20201201,20201218,P,196000,0.0,0.01,A
20201201,20201218,P,197000,0.0,0.01,A
20201201,20201218,P,198000,0.01,0.02,A
20201201,20201218,P,199000,0.01,0.02,A
20201201,20201218,P,200000,0.01,0.02,A
20201201,20201218,P,201000,0.01,0.02,A
20201201,20201218,P,202000,0.01,0.02,A
20201201,20201218,P,203000,0.01,0.02,A
20201201,20201218,P,204000,0.01,0.02,A
20201201,20201218,P,205000,0.01,0.02,A
20201201,20201218,P,206000,0.01,0.02,A
20201201,20201218,P,207000,0.01,0.02,A
20201201,20201218,P,208000,0.01,0.02,A
20201201,20201218,P,209000,0.01,0.02,A
20201201,20201218,P,210000,0.01,0.02,A
20201201,20201218,P,211000,0.01,0.02,A
20201201,20201218,P,212000,0.01,0.02,A
20201201,20201218,P,213000,0.01,0.02,A
20201201,20201218,P,214000,0.01,0.02,A
20201201,20201218,P,215000,0.01,0.02,A
20201201,20201218,P,216000,0.01,0.02,A
20201201,20201218,P,217000,0.01,0.02,A
20201201,20201218,P,218000,0.01,0.02,A
20201201,20201218,P,219000,0.01,0.02,A
20201201,20201218,P,220000,0.02,0.03,A
20201201,20201218,P,221000,0.02,0.03,A
20201201,20201218,P,222000,0.02,0.03,A
20201201,20201218,P,223000,0.02,0.03,A
20201201,20201218,P,224000,0.02,0.03,A
20201201,20201218,P,225000,0.02,0.03,A
20201201,20201218,P,226000,0.02,0.03,A
20201201,20201218,P,227000,0.02,0.03,A
20201201,20201218,P,228000,0.02,0.03,A
20201201,20201218,P,229000,0.02,0.03,A
20201201,20201218,P,230000,0.02,0.03,A
20201201,20201218,P,231000,0.02,0.03,A
20201201,20201218,P,232000,0.02,0.03,A
20201201,20201218,P,233000,0.02,0.03,A
20201201,20201218,P,234000,0.03,0.04,A
20201201,20201218,P,235000,0.03,0.04,A
20201201,20201218,P,236000,0.03,0.04,A
20201201,20201218,P,237000,0.03,0.04,A
20201201,20201218,P,238000,0.03,0.04,A
20201201,20201218,P,239000,0.03,0.04,A
20201201,20201218,P,240000,0.03,0.04,A
20201201,20201218,P,241000,0.03,0.04,A
20201201,20201218,P,242000,0.03,0.04,A
20201201,20201218,P,243000,0.03,0.04,A
20201201,20201218,P,244000,0.03,0.04,A
20201201,20201218,P,245000,0.04,0.05,A
20201201,20201218,P,246000,0.04,0.05,A
20201201,20201218,P,247000,0.04,0.05,A
20201201,20201218,P,248000,0.04,0.05,A
20201201,20201218,P,249000,0.04,0.05,A
20201201,20201218,P,250000,0.04,0.05,A
20201201,20201218,P,251000,0.04,0.05,A
20201201,20201218,P,252000,0.05,0.06,A
20201201,20201218,P,253000,0.05,0.06,A
20201201,20201218,P,254000,0.05,0.06,A
20201201,20201218,P,255000,0.05,0.06,A
20201201,20201218,P,256000,0.05,0.06,A
20201201,20201218,P,257000,0.05,0.06,A
20201201,20201218,P,258000,0.06,0.07,A
20201201,20201218,P,259000,0.06,0.07,A
20201201,20201218,P,260000,0.06,0.07,A
20201201,20201218,P,261000,0.06,0.07,A
20201201,20201218,P,262000,0.06,0.07,A
20201201,20201218,P,263000,0.07,0.08,A
20201201,20201218,P,264000,0.07,0.08,A
20201201,20201218,P,265000,0.06,0.07,A
20201201,20201218,P,266000,0.07,0.08,A
20201201,20201218,P,267000,0.07,0.08,A
20201201,20201218,P,268000,0.08,0.09,A
20201201,20201218,P,269000,0.08,0.09,A
20201201,20201218,P,270000,0.08,0.09,A
20201201,20201218,P,271000,0.08,0.09,A
20201201,20201218,P,272000,0.09,0.1,A
20201201,20201218,P,273000,0.09,0.1,A
20201201,20201218,P,274000,0.09,0.1,A
20201201,20201218,P,275000,0.09,0.1,A
20201201,20201218,P,276000,0.1,0.11,A
20201201,20201218,P,277000,0.1,0.11,A
20201201,20201218,P,278000,0.1,0.11,A
20201201,20201218,P,279000,0.1,0.11,A
20201201,20201218,P,280000,0.11,0.12,A
20201201,20201218,P,281000,0.11,0.12,A
20201201,20201218,P,282000,0.11,0.12,A
20201201,20201218,P,283000,0.12,0.13,A
20201201,20201218,P,284000,0.12,0.13,A
20201201,20201218,P,285000,0.13,0.14,A
20201201,20201218,P,286000,0.13,0.14,A
20201201,20201218,P,287000,0.13,0.14,A
20201201,20201218,P,288000,0.14,0.15,A
20201201,20201218,P,289000,0.14,0.15,A
20201201,20201218,P,290000,0.14,0.15,A
20201201,20201218,P,291000,0.15,0.16,A
20201201,20201218,P,292000,0.16,0.17,A
20201201,20201218,P,293000,0.16,0.17,A
20201201,20201218,P,294000,0.17,0.18,A
20201201,20201218,P,295000,0.17,0.18,A
20201201,20201218,P,296000,0.18,0.19,A
20201201,20201218,P,297000,0.18,0.19,A
20201201,20201218,P,298000,0.19,0.2,A
20201201,20201218,P,299000,0.19,0.2,A
20201201,20201218,P,300000,0.2,0.21,A
20201201,20201218,P,301000,0.21,0.22,A
20201201,20201218,P,302000,0.21,0.22,A
20201201,20201218,P,303000,0.22,0.23,A
20201201,20201218,P,304000,0.23,0.24,A
20201201,20201218,P,305000,0.23,0.24,A
20201201,20201218,P,306000,0.24,0.25,A
20201201,20201218,P,307000,0.25,0.26,A
20201201,20201218,P,308000,0.26,0.27,A
20201201,20201218,P,309000,0.27,0.28,A
20201201,20201218,P,310000,0.28,0.29,A
20201201,20201218,P,311000,0.29,0.3,A
20201201,20201218,P,312000,0.3,0.31,A
20201201,20201218,P,313000,0.31,0.32,A
20201201,20201218,P,314000,0.32,0.33,A
20201201,20201218,P,315000,0.33,0.34,A
20201201,20201218,P,316000,0.35,0.36,A
20201201,20201218,P,317000,0.36,0.37,A
20201201,20201218,P,318000,0.37,0.38,A
20201201,20201218,P,319000,0.39,0.4,A
20201201,20201218,P,320000,0.4,0.41,A
20201201,20201218,P,321000,0.42,0.43,A
20201201,20201218,P,322000,0.44,0.45,A
20201201,20201218,P,323000,0.46,0.47,A
20201201,20201218,P,324000,0.48,0.49,A
20201201,20201218,P,325000,0.5,0.51,A
20201201,20201218,P,326000,0.52,0.53,A
20201201,20201218,P,327000,0.55,0.56,A
20201201,20201218,P,328000,0.57,0.59,A
20201201,20201218,P,329000,0.61,0.62,A
20201201,20201218,P,330000,0.64,0.65,A
20201201,20201218,P,331000,0.67,0.68,A
20201201,20201218,P,332000,0.7,0.71,A
20201201,20201218,P,333000,0.74,0.75,A
20201201,20201218,P,334000,0.78,0.79,A
20201201,20201218,P,335000,0.83,0.84,A
20201201,20201218,P,336000,0.88,0.89,A
20201201,20201218,P,337000,0.93,0.94,A
20201201,20201218,P,338000,0.98,0.99,A
20201201,20201218,P,339000,1.04,1.05,A
20201201,20201218,P,340000,1.1,1.11,A
20201201,20201218,P,341000,1.17,1.18,A
20201201,20201218,P,342000,1.24,1.25,A
20201201,20201218,P,343000,1.32,1.33,A
20201201,20201218,P,344000,1.4,1.41,A
20201201,20201218,P,345000,1.49,1.5,A
20201201,20201218,P,346000,1.58,1.59,A
20201201,20201218,P,347000,1.68,1.7,A
20201201,20201218,P,348000,1.79,1.81,A
20201201,20201218,P,349000,1.91,1.92,A
20201201,20201218,P,350000,2.04,2.05,A
20201201,20201218,P,351000,2.17,2.19,A
20201201,20201218,P,352000,2.32,2.34,A
20201201,20201218,P,353000,2.48,2.49,A
20201201,20201218,P,354000,2.65,2.67,A
20201201,20201218,P,355000,2.84,2.86,A
20201201,20201218,P,356000,3.04,3.06,A
20201201,20201218,P,357000,3.26,3.28,A
20201201,20201218,P,358000,3.5,3.52,A
20201201,20201218,P,359000,3.76,3.78,A
20201201,20201218,P,360000,4.05,4.07,A
20201201,20201218,P,361000,4.35,4.37,A
20201201,20201218,P,362000,4.68,4.71,A
20201201,20201218,P,363000,5.04,5.07,A
20201201,20201218,P,364000,5.43,5.46,A
20201201,20201218,P,365000,5.86,5.89,A
20201201,20201218,P,366000,6.31,6.35,A
20201201,20201218,P,367000,6.79,6.85,A
20201201,20201218,P,368000,7.31,7.4,A
20201201,20201218,P,369000,7.89,7.97,A
20201201,20201218,P,370000,8.48,8.57,A
20201201,20201218,P,371000,9.13,9.21,A
20201201,20201218,P,372000,9.8,9.93,A
20201201,20201218,P,373000,10.5,10.63,A
20201201,20201218,P,374000,11.23,11.41,A
20201201,20201218,P,375000,11.99,12.14,A
20201201,20201218,P,376000,12.78,12.97,A
20201201,20201218,P,377000,13.6,13.81,A
20201201,20201218,P,378000,14.28,14.64,A
20201201,20201218,P,379000,15.14,15.52,A
20201201,20201218,P,380000,16.02,16.37,A
20201201,20201218,P,381000,17.0,17.3,A
20201201,20201218,P,382000,17.82,18.24,A
20201201,20201218,P,383000,18.75,19.13,A
20201201,20201218,P,384000,19.77,20.06,A
20201201,20201218,P,385000,20.63,20.99,A
20201201,20201218,P,386000,21.58,21.99,A
20201201,20201218,P,387000,22.54,22.99,A
20201201,20201218,P,388000,23.6,23.87,A
20201201,20201218,P,389000,24.58,24.87,A
20201201,20201218,P,390000,25.46,25.88,A
20201201,20201218,P,391000,26.56,26.89,A
20201201,20201218,P,392000,27.42,27.87,A
20201201,20201218,P,393000,28.4,28.79,A
20201201,20201218,P,394000,29.52,29.78,A
20201201,20201218,P,395000,30.46,30.8,A
20201201,20201218,P,396000,31.44,31.73,A
20201201,20201218,P,397000,32.34,32.76,A
20201201,20201218,P,398000,33.47,33.79,A
20201201,20201218,P,399000,34.33,34.72,A
20201201,20201218,P,400000,35.5,35.74,A
20201201,20201218,P,405000,40.47,40.7,A
20201201,20201218,P,410000,45.43,45.74,A
20201201,20201218,P,415000,50.28,50.67,A
20201201,20201218,P,420000,55.27,55.73,A
20201201,20201218,P,425000,60.39,60.72,A
20201201,20201218,P,430000,65.27,65.67,A
20201201,20201218,P,435000,70.36,70.72,A
20201201,20201218,P,440000,75.36,75.72,A
20201201,20201218,P,445000,80.35,80.72,A
20201201,20201218,P,450000,85.36,85.72,A
20201201,20201218,P,455000,90.36,90.72,A
20201201,20201218,P,460000,95.35,95.72,A
20201201,20201218,P,465000,100.35,100.71,A
20201201,20201218,P,470000,105.35,105.71,A
20201201,20201218,P,475000,110.34,110.71,A
20201201,20201218,P,480000,115.34,115.71,A
20201201,20201218,P,485000,120.34,120.71,A
20201201,20201218,P,490000,125.35,125.71,A
20201201,20201218,P,495000,130.25,130.71,A
20201201,20201218,P,500000,135.25,135.71,A
20201201,20201218,P,505000,140.25,140.7,A
20201201,20201218,P,510000,145.25,145.7,A
20201201,20201218,P,515000,150.25,150.7,A
20201201,20210115,C,25000,340.76,341.23,A
20201201,20210115,C,30000,335.76,336.24,A
20201201,20210115,C,35000,330.76,331.24,A
20201201,20210115,C,40000,325.76,326.24,A
20201201,20210115,C,45000,320.77,321.24,A
20201201,20210115,C,50000,315.77,316.24,A
20201201,20210115,C,55000,310.77,311.24,A
20201201,20210115,C,60000,305.77,306.25,A
20201201,20210115,C,65000,300.78,301.25,A
20201201,20210115,C,70000,295.78,296.25,A
20201201,20210115,C,75000,290.78,291.25,A
20201201,20210115,C,80000,285.78,286.25,A
20201201,20210115,C,85000,280.78,281.25,A
20201201,20210115,C,90000,275.78,276.25,A
20201201,20210115,C,95000,270.78,271.25,A
20201201,20210115,C,100000,265.78,266.25,A
20201201,20210115,C,105000,260.78,261.26,A
20201201,20210115,C,110000,255.78,256.26,A
20201201,20210115,C,115000,250.79,251.26,A
20201201,20210115,C,120000,245.79,246.26,A
20201201,20210115,C,125000,240.79,241.26,A
20201201,20210115,C,130000,235.79,236.26,A
20201201,20210115,C,135000,230.79,231.26,A
20201201,20210115,C,140000,225.79,226.27,A
20201201,20210115,C,145000,220.79,221.27,A
20201201,20210115,C,150000,215.8,216.27,A
20201201,20210115,C,155000,210.8,211.27,A
20201201,20210115,C,160000,205.8,206.27,A
20201201,20210115,C,165000,200.8,201.27,A
20201201,20210115,C,170000,195.8,196.28,A
20201201,20210115,C,175000,190.81,191.28,A
20201201,20210115,C,180000,185.81,186.28,A
20201201,20210115,C,185000,180.81,181.28,A
20201201,20210115,C,190000,175.81,176.29,A
20201201,20210115,C,191000,174.81,175.29,A
20201201,20210115,C,192000,173.81,174.29,A
20201201,20210115,C,193000,172.82,173.29,A
20201201,20210115,C,194000,171.82,172.29,A
20201201,20210115,C,195000,170.82,171.29,A
20201201,20210115,C,196000,169.82,170.29,A
20201201,20210115,C,197000,168.82,169.29,A
20201201,20210115,C,198000,167.82,168.29,A
20201201,20210115,C,199000,166.82,167.29,A
20201201,20210115,C,200000,165.82,166.29,A
20201201,20210115,C,201000,164.82,165.3,A
20201201,20210115,C,202000,163.82,164.3,A
20201201,20210115,C,203000,162.82,163.3,A
20201201,20210115,C,204000,161.82,162.3,A
20201201,20210115,C,205000,160.83,161.3,A
20201201,20210115,C,206000,159.83,160.3,A
20201201,20210115,C,207000,158.83,159.3,A
20201201,20210115,C,208000,157.83,158.3,A
20201201,20210115,C,209000,156.83,157.3,A
20201201,20210115,C,210000,155.83,156.3,A
20201201,20210115,C,211000,154.83,155.3,A
20201201,20210115,C,212000,153.83,154.3,A
20201201,20210115,C,213000,152.83,153.31,A
20201201,20210115,C,214000,151.83,152.31,A
20201201,20210115,C,215000,150.84,151.31,A
20201201,20210115,C,216000,149.84,150.31,A
20201201,20210115,C,217000,148.84,149.31,A
20201201,20210115,C,218000,147.84,148.31,A
20201201,20210115,C,219000,146.84,147.31,A
20201201,20210115,C,220000,145.84,146.31,A
20201201,20210115,C,221000,144.84,145.32,A
20201201,20210115,C,222000,143.84,144.32,A
20201201,20210115,C,223000,142.84,143.32,A
20201201,20210115,C,224000,141.85,142.32,A
20201201,20210115,C,225000,140.85,141.32,A
20201201,20210115,C,226000,139.85,140.32,A
20201201,20210115,C,227000,138.85,139.32,A
20201201,20210115,C,228000,137.85,138.32,A
20201201,20210115,C,229000,136.85,137.32,A
20201201,20210115,C,230000,135.85,136.32,A
20201201,20210115,C,231000,134.85,135.32,A
20201201,20210115,C,232000,133.85,134.33,A
20201201,20210115,C,233000,132.86,133.33,A
20201201,20210115,C,234000,131.86,132.33,A
20201201,20210115,C,235000,130.86,131.33,A
20201201,20210115,C,236000,129.86,130.33,A
20201201,20210115,C,237000,128.86,129.33,A
20201201,20210115,C,238000,127.86,128.34,A
20201201,20210115,C,239000,126.86,127.25,A
20201201,20210115,C,240000,125.87,126.24,A
20201201,20210115,C,241000,124.87,125.25,A
20201201,20210115,C,242000,123.87,124.34,A
20201201,20210115,C,243000,122.87,123.25,A
20201201,20210115,C,244000,121.87,122.25,A
20201201,20210115,C,245000,120.88,121.26,A
20201201,20210115,C,246000,119.88,120.35,A
20201201,20210115,C,247000,118.88,119.26,A
20201201,20210115,C,248000,117.88,118.26,A
20201201,20210115,C,249000,116.89,117.27,A
20201201,20210115,C,250000,115.89,116.27,A
20201201,20210115,C,251000,114.89,115.27,A
